"Household income statistics by household type: Census metropolitan areas, tracted census agglomerations and census tracts 1"
"Frequency: Occasional"
"Table: 98-10-0058-01"
"Release date: 2022-07-13"
"Geography: Census metropolitan area, Census agglomeration, Census tract"
"Universe: Private households in occupied private dwellings, 2021 and 2016 censuses — 100% data"
"Variable List: Household type including census family structure (11), Household size (7), Household income statistics (6)"

"Geography","Household size (7) 2","Household type including census family structure (11)","Household income statistics (6)","Vector","Coordinate","2021"
,,,"Median household after-tax income (2015) (2020 constant dollars)","..","263.1.1.6","150,000"
"0024.00 - Calgary i264",,,"Number of households (2021) 4 5 6","..","264.1.1.1","3,645"
,,,"Median household total income (2020) (2020 constant dollars)","..","264.1.1.3","99,000"
,,,"Median household after-tax income (2015) (2020 constant dollars)","..","264.1.1.6","91,000"
"0025.00 - Calgary i265",,,"Number of households (2021) 4 5 6","..","265.1.1.1","2,715"
,,,"Median household total income (2020) (2020 constant dollars)","..","265.1.1.3","87,000"
,,,"Median household after-tax income (2015) (2020 constant dollars)","..","265.1.1.6","75,500"
"0026.00 - Calgary i266",,,"Number of households (2021) 4 5 6","..","266.1.1.1","2,100"
,,,"Median household total income (2020) (2020 constant dollars)","..","266.1.1.3","56,000"
,,,"Median household after-tax income (2015) (2020 constant dollars)","..","266.1.1.6","56,000"
"0027.01 - Calgary i267",,,"Number of households (2021) 4 5 6","..","267.1.1.1","2,070"
,,,"Median household total income (2020) (2020 constant dollars)","..","267.1.1.3","57,600"
,,,"Median household after-tax income (2015) (2020 constant dollars)","..","267.1.1.6","61,600"
"0027.02 - Calgary i268",,,"Number of households (2021) 4 5 6","..","268.1.1.1","825"
,,,"Median household total income (2020) (2020 constant dollars)","..","268.1.1.3","131,000"
,,,"Median household after-tax income (2015) (2020 constant dollars)","..","268.1.1.6","123,000"
"0027.03 - Calgary i269",,,"Number of households (2021) 4 5 6","..","269.1.1.1","1,165"
,,,"Median household total income (2020) (2020 constant dollars)","..","269.1.1.3","62,000"
,,,"Median household after-tax income (2015) (2020 constant dollars)","..","269.1.1.6","63,200"
"0028.00 - Calgary i270",,,"Number of households (2021) 4 5 6","..","270.1.1.1","1,525"
,,,"Median household total income (2020) (2020 constant dollars)","..","270.1.1.3","228,000"
,,,"Median household after-tax income (2015) (2020 constant dollars)","..","270.1.1.6","206,000"
"0029.00 - Calgary i271",,,"Number of households (2021) 4 5 6","..","271.1.1.1","3,375"
,,,"Median household total income (2020) (2020 constant dollars)","..","271.1.1.3","83,000"
,,,"Median household after-tax income (2015) (2020 constant dollars)","..","271.1.1.6","75,500"
"0030.00 - Calgary i272",,,"Number of households (2021) 4 5 6","..","272.1.1.1","2,490"
,,,"Median household total income (2020) (2020 constant dollars)","..","272.1.1.3","77,000"
,,,"Median household after-tax income (2015) (2020 constant dollars)","..","272.1.1.6","73,000"
"0031.01 - Calgary i273",,,"Number of households (2021) 4 5 6","..","273.1.1.1","3,400"
,,,"Median household total income (2020) (2020 constant dollars)","..","273.1.1.3","76,000"
,,,"Median household after-tax income (2015) (2020 constant dollars)","..","273.1.1.6","75,500"
"0031.02 - Calgary i274",,,"Number of households (2021) 4 5 6","..","274.1.1.1","3,095"
,,,"Median household total income (2020) (2020 constant dollars)","..","274.1.1.3","70,000"
,,,"Median household after-tax income (2015) (2020 constant dollars)","..","274.1.1.6","70,000"
"0032.00 - Calgary i275",,,"Number of households (2021) 4 5 6","..","275.1.1.1","1,045"
,,,"Median household total income (2020) (2020 constant dollars)","..","275.1.1.3","90,000"
,,,"Median household after-tax income (2015) (2020 constant dollars)","..","275.1.1.6","77,500"
"0033.01 - Calgary i276",,,"Number of households (2021) 4 5 6","..","276.1.1.1","1,470"
,,,"Median household total income (2020) (2020 constant dollars)","..","276.1.1.3","78,000"
,,,"Median household after-tax income (2015) (2020 constant dollars)","..","276.1.1.6","70,000"
"0033.02 - Calgary i277",,,"Number of households (2021) 4 5 6","..","277.1.1.1","2,280"
,,,"Median household total income (2020) (2020 constant dollars)","..","277.1.1.3","74,000"
,,,"Median household after-tax income (2015) (2020 constant dollars)","..","277.1.1.6","67,500"
"0034.00 - Calgary i278",,,"Number of households (2021) 4 5 6","..","278.1.1.1","2,280"
,,,"Median household total income (2020) (2020 constant dollars)","..","278.1.1.3","92,000"
,,,"Median household after-tax income (2015) (2020 constant dollars)","..","278.1.1.6","80,000"
"0035.01 - Calgary i279",,,"Number of households (2021) 4 5 6","..","279.1.1.1","3,200"
,,,"Median household total income (2020) (2020 constant dollars)","..","279.1.1.3","67,000"
,,,"Median household after-tax income (2015) (2020 constant dollars)","..","279.1.1.6","60,000"
"0035.02 - Calgary i280",,,"Number of households (2021) 4 5 6","..","280.1.1.1","780"
,,,"Median household total income (2020) (2020 constant dollars)","..","280.1.1.3","69,000"
,,,"Median household after-tax income (2015) (2020 constant dollars)","..","280.1.1.6","63,600"
"0036.01 - Calgary i281",,,"Number of households (2021) 4 5 6","..","281.1.1.1","1,425"
,,,"Median household total income (2020) (2020 constant dollars)","..","281.1.1.3","73,000"
,,,"Median household after-tax income (2015) (2020 constant dollars)","..","281.1.1.6","66,000"
"0036.02 - Calgary i282",,,"Number of households (2021) 4 5 6","..","282.1.1.1","1,405"
,,,"Median household total income (2020) (2020 constant dollars)","..","282.1.1.3","62,000"
,,,"Median household after-tax income (2015) (2020 constant dollars)","..","282.1.1.6","57,200"
"0037.00 - Calgary i283",,,"Number of households (2021) 4 5 6","..","283.1.1.1","1,655"
,,,"Median household total income (2020) (2020 constant dollars)","..","283.1.1.3","57,600"
,,,"Median household after-tax income (2015) (2020 constant dollars)","..","283.1.1.6","55,200"
"0038.02 - Calgary i284",,,"Number of households (2021) 4 5 6","..","284.1.1.1","1,330"
,,,"Median household total income (2020) (2020 constant dollars)","..","284.1.1.3","81,000"
,,,"Median household after-tax income (2015) (2020 constant dollars)","..","284.1.1.6","75,500"
"0038.03 - Calgary i285",,,"Number of households (2021) 4 5 6","..","285.1.1.1","1,505"
,,,"Median household total income (2020) (2020 constant dollars)","..","285.1.1.3","75,500"
,,,"Median household after-tax income (2015) (2020 constant dollars)","..","285.1.1.6","68,500"
"0038.04 - Calgary i286",,,"Number of households (2021) 4 5 6","..","286.1.1.1","2,100"
,,,"Median household total income (2020) (2020 constant dollars)","..","286.1.1.3","79,000"
,,,"Median household after-tax income (2015) (2020 constant dollars)","..","286.1.1.6","68,500"
"0038.05 - Calgary i287",,,"Number of households (2021) 4 5 6","..","287.1.1.1","1,660"
,,,"Median household total income (2020) (2020 constant dollars)","..","287.1.1.3","76,500"
,,,"Median household after-tax income (2015) (2020 constant dollars)","..","287.1.1.6","68,000"
"0038.06 - Calgary i288",,,"Number of households (2021) 4 5 6","..","288.1.1.1","2,290"
,,,"Median household total income (2020) (2020 constant dollars)","..","288.1.1.3","82,000"
,,,"Median household after-tax income (2015) (2020 constant dollars)","..","288.1.1.6","76,000"
"0038.07 - Calgary i289",,,"Number of households (2021) 4 5 6","..","289.1.1.1","1,565"
,,,"Median household total income (2020) (2020 constant dollars)","..","289.1.1.3","82,000"
,,,"Median household after-tax income (2015) (2020 constant dollars)","..","289.1.1.6","76,000"
"0038.08 - Calgary i290",,,"Number of households (2021) 4 5 6","..","290.1.1.1","1,555"
,,,"Median household total income (2020) (2020 constant dollars)","..","290.1.1.3","84,000"
,,,"Median household after-tax income (2015) (2020 constant dollars)","..","290.1.1.6","75,500"
"0038.10 - Calgary i291",,,"Number of households (2021) 4 5 6","..","291.1.1.1","1,685"
,,,"Median household total income (2020) (2020 constant dollars)","..","291.1.1.3","88,000"
,,,"Median household after-tax income (2015) (2020 constant dollars)","..","291.1.1.6","77,500"
"0038.11 - Calgary i292",,,"Number of households (2021) 4 5 6","..","292.1.1.1","1,725"
,,,"Median household total income (2020) (2020 constant dollars)","..","292.1.1.3","80,000"
,,,"Median household after-tax income (2015) (2020 constant dollars)","..","292.1.1.6","68,000"
"0038.12 - Calgary i293",,,"Number of households (2021) 4 5 6","..","293.1.1.1","1,940"
,,,"Median household total income (2020) (2020 constant dollars)","..","293.1.1.3","75,000"
,,,"Median household after-tax income (2015) (2020 constant dollars)","..","293.1.1.6","66,500"
"0038.13 - Calgary i294",,,"Number of households (2021) 4 5 6","..","294.1.1.1","1,620"
,,,"Median household total income (2020) (2020 constant dollars)","..","294.1.1.3","88,000"
,,,"Median household after-tax income (2015) (2020 constant dollars)","..","294.1.1.6","77,000"
"0038.14 - Calgary i295",,,"Number of households (2021) 4 5 6","..","295.1.1.1","1,885"
,,,"Median household total income (2020) (2020 constant dollars)","..","295.1.1.3","83,000"
,,,"Median household after-tax income (2015) (2020 constant dollars)","..","295.1.1.6","76,000"
"0038.15 - Calgary i296",,,"Number of households (2021) 4 5 6","..","296.1.1.1","1,845"
,,,"Median household total income (2020) (2020 constant dollars)","..","296.1.1.3","88,000"
,,,"Median household after-tax income (2015) (2020 constant dollars)","..","296.1.1.6","77,000"
"0038.17 - Calgary i297",,,"Number of households (2021) 4 5 6","..","297.1.1.1","1,940"
,,,"Median household total income (2020) (2020 constant dollars)","..","297.1.1.3","81,000"
,,,"Median household after-tax income (2015) (2020 constant dollars)","..","297.1.1.6","71,000"
"0038.18 - Calgary i298",,,"Number of households (2021) 4 5 6","..","298.1.1.1","1,880"
,,,"Median household total income (2020) (2020 constant dollars)","..","298.1.1.3","87,000"
,,,"Median household after-tax income (2015) (2020 constant dollars)","..","298.1.1.6","76,000"
"0038.20 - Calgary i299",,,"Number of households (2021) 4 5 6","..","299.1.1.1","2,295"
,,,"Median household total income (2020) (2020 constant dollars)","..","299.1.1.3","87,000"
,,,"Median household after-tax income (2015) (2020 constant dollars)","..","299.1.1.6","80,000"
"0038.21 - Calgary i300",,,"Number of households (2021) 4 5 6","..","300.1.1.1","2,240"
,,,"Median household total income (2020) (2020 constant dollars)","..","300.1.1.3","65,000"
,,,"Median household after-tax income (2015) (2020 constant dollars)","..","300.1.1.6","59,200"
"0038.22 - Calgary i301",,,"Number of households (2021) 4 5 6","..","301.1.1.1","1,505"
,,,"Median household total income (2020) (2020 constant dollars)","..","301.1.1.3","92,000"
,,,"Median household after-tax income (2015) (2020 constant dollars)","..","301.1.1.6","83,000"
"0038.23 - Calgary i302",,,"Number of households (2021) 4 5 6","..","302.1.1.1","1,805"
,,,"Median household total income (2020) (2020 constant dollars)","..","302.1.1.3","73,500"
,,,"Median household after-tax income (2015) (2020 constant dollars)","..","302.1.1.6","66,000"
"0038.24 - Calgary i303",,,"Number of households (2021) 4 5 6","..","303.1.1.1","1,630"
,,,"Median household total income (2020) (2020 constant dollars)","..","303.1.1.3","98,000"
,,,"Median household after-tax income (2015) (2020 constant dollars)","..","303.1.1.6","88,000"
"0038.25 - Calgary i304",,,"Number of households (2021) 4 5 6","..","304.1.1.1","1,560"
,,,"Median household total income (2020) (2020 constant dollars)","..","304.1.1.3","90,000"
,,,"Median household after-tax income (2015) (2020 constant dollars)","..","304.1.1.6","82,000"
"0038.27 - Calgary i305",,,"Number of households (2021) 4 5 6","..","305.1.1.1","1,490"
,,,"Median household total income (2020) (2020 constant dollars)","..","305.1.1.3","122,000"
,,,"Median household after-tax income (2015) (2020 constant dollars)","..","305.1.1.6","108,000"
"0038.28 - Calgary i306",,,"Number of households (2021) 4 5 6","..","306.1.1.1","1,300"
,,,"Median household total income (2020) (2020 constant dollars)","..","306.1.1.3","81,000"
,,,"Median household after-tax income (2015) (2020 constant dollars)","..","306.1.1.6","72,000"
"0038.30 - Calgary i307",,,"Number of households (2021) 4 5 6","..","307.1.1.1","1,515"
,,,"Median household total income (2020) (2020 constant dollars)","..","307.1.1.3","95,000"
,,,"Median household after-tax income (2015) (2020 constant dollars)","..","307.1.1.6","81,000"
"0038.35 - Calgary i308",,,"Number of households (2021) 4 5 6","..","308.1.1.1","2,590"
,,,"Median household total income (2020) (2020 constant dollars)","..","308.1.1.3","104,000"
,,,"Median household after-tax income (2015) (2020 constant dollars)","..","308.1.1.6","86,000"
"0038.36 - Calgary i309",,,"Number of households (2021) 4 5 6","..","309.1.1.1","3,570"
,,,"Median household total income (2020) (2020 constant dollars)","..","309.1.1.3","107,000"
,,,"Median household after-tax income (2015) (2020 constant dollars)","..","309.1.1.6","..."
"0038.37 - Calgary i310",,,"Number of households (2021) 4 5 6","..","310.1.1.1","2,500"
,,,"Median household total income (2020) (2020 constant dollars)","..","310.1.1.3","84,000"
,,,"Median household after-tax income (2015) (2020 constant dollars)","..","310.1.1.6","..."
"0038.38 - Calgary i311",,,"Number of households (2021) 4 5 6","..","311.1.1.1","2,265"
,,,"Median household total income (2020) (2020 constant dollars)","..","311.1.1.3","97,000"
,,,"Median household after-tax income (2015) (2020 constant dollars)","..","311.1.1.6","..."
"0038.39 - Calgary i312",,,"Number of households (2021) 4 5 6","..","312.1.1.1","820"
,,,"Median household total income (2020) (2020 constant dollars)","..","312.1.1.3","114,000"
,,,"Median household after-tax income (2015) (2020 constant dollars)","..","312.1.1.6","98,000"
"0038.40 - Calgary i313",,,"Number of households (2021) 4 5 6","..","313.1.1.1","1,175"
,,,"Median household total income (2020) (2020 constant dollars)","..","313.1.1.3","99,000"
,,,"Median household after-tax income (2015) (2020 constant dollars)","..","313.1.1.6","83,000"
"0038.41 - Calgary i314",,,"Number of households (2021) 4 5 6","..","314.1.1.1","990"
,,,"Median household total income (2020) (2020 constant dollars)","..","314.1.1.3","97,000"
,,,"Median household after-tax income (2015) (2020 constant dollars)","..","314.1.1.6","79,500"
"0038.42 - Calgary i315",,,"Number of households (2021) 4 5 6","..","315.1.1.1","890"
,,,"Median household total income (2020) (2020 constant dollars)","..","315.1.1.3","114,000"
,,,"Median household after-tax income (2015) (2020 constant dollars)","..","315.1.1.6","98,000"
"0038.43 - Calgary i316",,,"Number of households (2021) 4 5 6","..","316.1.1.1","1,290"
,,,"Median household total income (2020) (2020 constant dollars)","..","316.1.1.3","105,000"
,,,"Median household after-tax income (2015) (2020 constant dollars)","..","316.1.1.6","93,000"
"0038.44 - Calgary i317",,,"Number of households (2021) 4 5 6","..","317.1.1.1","1,055"
,,,"Median household total income (2020) (2020 constant dollars)","..","317.1.1.3","99,000"
,,,"Median household after-tax income (2015) (2020 constant dollars)","..","317.1.1.6","79,000"
"0038.45 - Calgary i318",,,"Number of households (2021) 4 5 6","..","318.1.1.1","1,170"
,,,"Median household total income (2020) (2020 constant dollars)","..","318.1.1.3","97,000"
,,,"Median household after-tax income (2015) (2020 constant dollars)","..","318.1.1.6","88,000"
"0038.46 - Calgary i319",,,"Number of households (2021) 4 5 6","..","319.1.1.1","1,080"
,,,"Median household total income (2020) (2020 constant dollars)","..","319.1.1.3","97,000"
,,,"Median household after-tax income (2015) (2020 constant dollars)","..","319.1.1.6","82,000"
"0038.47 - Calgary i320",,,"Number of households (2021) 4 5 6","..","320.1.1.1","1,190"
,,,"Median household total income (2020) (2020 constant dollars)","..","320.1.1.3","111,000"
,,,"Median household after-tax income (2015) (2020 constant dollars)","..","320.1.1.6","91,000"
"0038.48 - Calgary i321",,,"Number of households (2021) 4 5 6","..","321.1.1.1","1,215"
,,,"Median household total income (2020) (2020 constant dollars)","..","321.1.1.3","100,000"
,,,"Median household after-tax income (2015) (2020 constant dollars)","..","321.1.1.6","88,000"
"0038.49 - Calgary i322",,,"Number of households (2021) 4 5 6","..","322.1.1.1","1,185"
,,,"Median household total income (2020) (2020 constant dollars)","..","322.1.1.3","99,000"
,,,"Median household after-tax income (2015) (2020 constant dollars)","..","322.1.1.6","86,000"
"0039.00 - Calgary i323",,,"Number of households (2021) 4 5 6","..","323.1.1.1","2,785"
,,,"Median household total income (2020) (2020 constant dollars)","..","323.1.1.3","65,500"
,,,"Median household after-tax income (2015) (2020 constant dollars)","..","323.1.1.6","62,000"
"0040.00 - Calgary i324",,,"Number of households (2021) 4 5 6","..","324.1.1.1","2,645"
,,,"Median household total income (2020) (2020 constant dollars)","..","324.1.1.3","73,000"
,,,"Median household after-tax income (2015) (2020 constant dollars)","..","324.1.1.6","67,500"
"0041.00 - Calgary i325",,,"Number of households (2021) 4 5 6","..","325.1.1.1","3,540"
